,OID_,OBJECTID,HUC10,VALUE_0,VALUE_11,VALUE_21,VALUE_22,VALUE_23,VALUE_24,VALUE_31,VALUE_41,VALUE_42,VALUE_43,VALUE_45,VALUE_46,VALUE_52,VALUE_71,VALUE_81,VALUE_82,VALUE_90,VALUE_95,TotalPixels,V_0_PERCENT,V_11_PERCENT,V_21_PERCENT,V_22_PERCENT,V_23_PERCENT,V_24_PERCENT,V_31_PERCENT,V_41_PERCENT,V_42_PERCENT,V_43_PERCENT,V_45_PERCENT,V_46_PERCENT,V_52_PERCENT,V_71_PERCENT,V_81_PERCENT,V_82_PERCENT,V_90_PERCENT,V_95_PERCENT,TotalPercents
90,,91,207001104,0.0,2282400.0,26381700.0,13690800.0,5462100.0,1585800.0,2330100.0,62995500.0,9396900.0,77283900.0,2279700.0,4253400.0,2531700.0,391500.0,18902700.000000004,27004500.0,37710000.0,2879100.0,297361800.0,0.0,0.00767549833233455,0.0887191966150326,0.04604088352976072,0.018368532878130277,0.005332897500620456,0.007835908983601795,0.21184799123491987,0.031600898299647094,0.25989854782961364,0.007666418484149611,0.014303787507339544,0.008513870981410524,0.0013165779868160605,0.06356801714275338,0.09081361492969171,0.12681521298297227,0.009682144781205925,1.0
91,,92,207000906,0.0,2913300.0,51453900.0,36020700.0,12160800.0,3411900.0,1543500.0,103027500.0,3196800.0,62640899.99999999,742500.0,897300.0,259200.0,486900.0,141497100.0,109664100.0,5079600.000000001,827100.0,535823100.0,0.0,0.005437055625261397,0.09602777483837482,0.06722498526099378,0.022695550079867777,0.006367586615806597,0.002880614889503644,0.19227894430083362,0.005966148155986556,0.11690593406667237,0.0013857185328516072,0.001674619851215821,0.0004837417423772883,0.0009086954257851146,0.26407428123199617,0.20466474849628544,0.009479994423532694,0.0015436064626553054,0.9999999999999999
92,,93,207000907,0.0,2636999.9999999995,43713900.0,20518200.0,11707200.0,3271500.0,3140100.0,96689699.99999999,1437299.9999999998,36572400.00000001,639900.0,738000.0,1228499.9999999998,555300.0,100548000.0,69307200.0,5716800.0,217800.0,398638800.0,0.0,0.006615010882031552,0.10965791588776606,0.051470654637732205,0.029367939096746228,0.00820667732292993,0.007877055620275799,0.2425496464468586,0.00360551958314143,0.09174320211680351,0.001605212538267725,0.0018512999738108783,0.0030817371515266447,0.0013929903461479415,0.2522283330172577,0.1738596443697904,0.014340801748349634,0.0005463592605636983,0.9999999999999999
93,,94,208011001,0.0,12744000.0,5556600.0,1786500.0,554400.0,117900.0,39600.0,5094000.000000001,15106500.0,7938899.999999999,711000.0,67500.0,650700.0,441900.0,1814400.0,117787500.00000001,91767600.0,31956300.000000004,294135300.0,0.0,0.0433269995134892,0.01889130614380525,0.006073735454398027,0.0018848468714907731,0.00040083594182677157,0.00013463191939219808,0.01731856053999639,0.05135901743177374,0.02699064002178589,0.00241725491635992,0.00022948622623670127,0.0022122472209218005,0.0015023698277629378,0.00616858976124253,0.4004534647830438,0.3119911142933201,0.10864489913315405,0.9999999999999999
94,,95,208011002,0.0,136026000.0,6426899.999999999,3314700.0,947700.0,431100.0,297000.0,430200.0,8754300.000000002,1863000.0,216900.0,57600.0,907200.0,404100.0,679500.0,46616400.0,142642800.0,150249600.0,500265000.0,0.0,0.27190788881892597,0.012846991094719797,0.006625888279212018,0.0018943959701358281,0.0008617432760636862,0.0005936853467662139,0.0008599442295583341,0.017499325357560498,0.003724026266078978,0.0004335702077898714,0.00011513897634253845,0.0018134388773949806,0.0008077718809031214,0.0013582801115408834,0.09318341279122065,0.28513447872627506,0.3003400197895116,1.0
95,,96,208010905,0.0,79189200.0,13648500.0,4934700.0,1163700.0,224100.0,241200.0,5711400.0,48513600.0,25770600.0,2147400.0,384300.0,2440800.0,247500.0,1061100.0,128897999.99999999,105732000.0,58197600.00000001,478505700.0,0.0,0.16549269946000644,0.028523171197333698,0.010312729817011585,0.0024319459517410137,0.00046833297910557804,0.0005040692305232728,0.011935907973510034,0.10138562612733767,0.0538564117418037,0.004487720835927346,0.0008031252292292443,0.005100879676041476,0.0005172352178876866,0.0022175284432348454,0.2693761014759071,0.2209628850816197,0.12162362956177954,0.9999999999999999
96,,97,208011003,0.0,53156700.0,46840500.0,28758600.0,14464800.0,6743699.999999999,859500.0,7888499.999999999,55377900.00000001,41949900.0,2742300.0,716400.0,4002300.0,702000.0,2209500.0,150654600.0,130395599.99999999,49194000.0,596656800.0,0.0,0.08909091457601757,0.07850492946699007,0.04819956799285619,0.02424308245544172,0.01130247740409562,0.001440526614294851,0.013221168350046457,0.09281365770070836,0.07030825761141078,0.004596109522258022,0.0012006902460509961,0.006707876286669322,0.0011765557687434384,0.0037031338618783863,0.25249791840133223,0.21854372563926194,0.08244940810194404,1.0
97,,98,207000303,0.0,25200.0,7956000.0,984600.0,387000.0,49500.0,102600.0,129363300.0,3429900.0,8275500.000000001,1021500.0,943200.0,5400.0,0.0,6017400.0,1405800.0,0.0,2700.0,159969600.0,0.0,0.0001575299306868305,0.04973444954541363,0.006154919434692592,0.0024192096498334686,0.0003094337924205599,0.0006413718606535242,0.8086742731118912,0.02144094878026825,0.05173170402376452,0.006385588261769736,0.005896120262849942,3.375641371860653e-05,0.0,0.03761589702043388,0.008787919704743902,0.0,1.6878206859303267e-05,0.9999999999999998
98,,99,205010113,0.0,13372199.999999998,52370100.0,15012900.0,7605000.0,2557799.9999999995,3411900.0,485515800.0,26442900.0,195482700.0,7537500.000000001,4363200.0,1283400.0,1575900.0,147540600.00000003,1612800.0,18362700.0,5251500.0,989298900.0,0.0,0.01351684511121967,0.05293657963230324,0.015175292320652534,0.007687262161112278,0.0025854673446013125,0.0034488060180800765,0.4907675526577458,0.026728928941495842,0.19759720747693138,0.007619032023587614,0.004410396089594358,0.0012972823481356343,0.0015929462774091833,0.1491365248662462,0.0016302454192560004,0.01856132661220992,0.005308304699418952,0.9999999999999999
99,,100,205010302,0.0,4911300.000000001,30609900.000000004,25246799.999999996,12822300.0,4078800.0,1655100.0,116397000.0,12454200.000000002,74294100.0,855000.0,1098000.0,233100.0,588600.0,44754300.00000001,216000.0,2992500.0,1769400.0,334976400.0,0.0,0.014661629893926859,0.09137927328611808,0.0753688916592333,0.03827821900289095,0.012176380186783308,0.004940945093445389,0.3474782104052703,0.037179335618867486,0.22178905737837054,0.0025524186181474277,0.003277842856989328,0.0006958699180001934,0.0017571387118614924,0.13360433749959702,0.0006448215456372449,0.008933465163515997,0.005282163161345097,1.0
100,,101,204030303,0.0,66909599.99999999,27641700.0,22239000.0,14834700.0,5041800.0,540000.0,4903200.0,5012100.000000001,9140400.0,88200.0,45900.0,781200.0,314100.0,446400.0,101600100.0,67856400.0,16222500.0,343617300.0,0.0,0.19472127858521673,0.08044327221010118,0.06472025709997721,0.04317215693156311,0.014672718748444854,0.0015715157531358288,0.014269363038473325,0.014586285382022387,0.026600523314745793,0.00025668090634551867,0.00013357883901654545,0.0022734594562031658,0.0009140983297406737,0.0012991196892589518,0.29567806975958427,0.19747666953904824,0.04721095241712219,0.9999999999999999
101,,102,204030305,0.0,229490100.0,16174800.0,6237900.000000001,2304900.0,672300.0,8490600.0,1442700.0000000002,20471400.0,13945500.0,384300.0,262800.0,809100.0,233100.0,469800.0,63053100.0,57166200.0,72841500.0,494450100.0,0.0,0.46413197206351053,0.03271270447715553,0.012615833225637937,0.00466154218595567,0.0013596923127328724,0.017171803585437642,0.0029177868504829917,0.04140235789213108,0.028204059418736088,0.0007772270649758186,0.0005314995385783116,0.0016363633054174728,0.0004714328099033654,0.0009501464354036939,0.12752166497691073,0.11561571127197669,0.14731820258505357,1.0
102,,103,204020507,0.0,26193600.0,27523800.0,24726600.0,14022900.0,8171100.000000001,726300.0,12473100.0,721800.0,8478000.0,86400.0,28800.0,2312100.0,1494900.0,4889700.000000001,41962500.0,14048100.0,16646400.0,204506100.0,0.0,0.12808224302355772,0.13458669448001795,0.12090886286521527,0.06856959278965273,0.039955287397295244,0.0035514833053879565,0.06099133473280259,0.003529479071773409,0.04145597612980737,0.00042248128539931084,0.0001408270951331036,0.011305775231154475,0.00730980640675266,0.023909800245567252,0.20518947845565486,0.06869281649789419,0.08139806098693389,1.0
103,,104,204020508,0.0,19961100.0,28703700.0,12802500.0,7298099.999999999,1459800.0,37800.0,19765800.0,526500.0,1570500.0,100800.0,11700.0,660600.0,104400.0,3278700.0,92565900.0,26498700.0,34070400.0,249417000.0,0.0,0.08003103236748096,0.11508317396167864,0.05132970086241114,0.029260635802691875,0.005852848843503049,0.00015155342258145997,0.07924800635081009,0.002110922671670335,0.006296683866777324,0.0004041424602172266,4.690939270378523e-05,0.0026485764803521814,0.00041857611951069896,0.013145455201529968,0.3711290729982319,0.1062425576444268,0.1366001515534226,1.0
104,,105,204020702,0.0,146178900.0,20973600.0,10953900.0,4989600.0,2661300.0,520200.0,6335100.000000001,118800.0,270900.0,25200.0,25200.0,345600.0,271800.0,266400.0,124880399.99999999,41387400.0,97511400.0,457715700.0,0.0,0.3193661480259471,0.04582233032426023,0.023931667626869692,0.01090108991236263,0.005814307877138582,0.001136513342234055,0.013840687570909192,0.00025954975981815786,0.0005918521038277691,5.5056009658397125e-05,5.5056009658397125e-05,0.000755053846743732,0.0005938183898869976,0.0005820206735316268,0.27283398843430534,0.09042163071968036,0.21303922937316766,0.9999999999999999
105,,106,204020703,0.0,33430500.0,31508099.999999996,21248100.0,11874599.999999998,5550299.999999999,685800.0,11951100.0,180000.0,1316700.0000000002,43200.0,15300.0,381600.0,79200.0,868500.0,91039500.0,32894099.999999996,13545900.0,256612500.0,0.0,0.13027619465146864,0.12278474353353791,0.08280227970188514,0.04627444103463393,0.021629110039456376,0.0026725120561157385,0.046572555896536603,0.0007014467338886454,0.005131082858395442,0.00016834721613327488,5.9622972380534856e-05,0.001487067075843928,0.00030863656291100393,0.0033844804910127136,0.3547742218325296,0.12818588338448048,0.052787373958790004,0.9999999999999999
106,,107,204020704,0.0,46957500.00000001,20690100.0,10414800.0,3440700.0,1041300.0,352800.0,14990400.0,1499400.0,4854600.0,117900.0,4500.0,407700.0,54900.0,758700.0,149128200.0,42208200.0,16106400.0,313028100.0,0.0,0.1500104942655308,0.06609662199655558,0.033271134444479586,0.010991664965541431,0.0033265384161996958,0.001127055366594884,0.04788835251531731,0.004789985308028257,0.015508511855644908,0.0003766435026120658,1.4375706206567397e-05,0.0013024389823150062,0.00017538361572012225,0.0024237440664272632,0.4764051534031609,0.13483837393511958,0.05145352765454603,1.0
107,,108,204020705,0.0,108099000.0,19863900.000000004,11567700.0,4841999.999999999,1949400.0,1263600.0,13564800.0,4466700.0,14949900.0,359100.0,172800.0,628200.0,112500.0,570600.0,153341100.00000003,51039900.0,38472300.0,425263500.0,0.0,0.25419298858237305,0.04670962826576935,0.02720125287027925,0.011385881929674189,0.004583981460906003,0.0029713342433573538,0.03189740008253706,0.010503370263377882,0.035154439541601856,0.0008444176375353163,0.0004063363067839116,0.001477201781954012,0.0002645418663957758,0.001341756346359375,0.36057902923716717,0.12001947028136672,0.09046696930256182,1.0
108,,109,204020706,0.0,57044700.0,17612999.999999996,14027399.999999998,6055200.0,1534500.0,2074500.0,12609900.0,14438700.0,24785100.0,1508400.0,216000.0,677700.0,67500.0,422100.0,107812800.00000001,38989800.0,21528900.0,321406200.0,0.0,0.17748475293880453,0.054799814067059055,0.043643837611097726,0.018839711243902577,0.004774332293527629,0.006454449229666385,0.0392335306537335,0.04492352667745675,0.0771145671738753,0.004693126641614256,0.0006720467744555022,0.0021085467548541377,0.0002100146170173444,0.0013132914050817937,0.33544094668988966,0.12131004317900526,0.06698346204895861,1.0
109,,110,204030302,0.0,43566300.0,38205900.0,27780300.0,13446000.0,3267900.0,757800.0,19620000.0,23835599.999999996,31712399.999999996,2826000.0,443700.0,1928700.0,553500.0,518400.0,166295699.99999997,90970200.00000001,11511900.0,477240300.0,0.0,0.0912879737943338,0.0800558963691876,0.05821029783109264,0.028174485683627303,0.006847493809722272,0.0015878793136287945,0.04111136465214694,0.049944650525112814,0.06644954334325914,0.005921545183841348,0.0009297203107113964,0.004041360295850958,0.0011597930853702004,0.0010862452311759924,0.34845276059041946,0.19061717964723435,0.02412181033328493,1.0
110,,111,204020505,0.0,3085200.0,39606300.00000001,40943700.0,29289600.0,14724000.0,736200.0,19251000.0,706500.0,16068600.000000002,114300.0,131400.0,1323900.0000000002,1433699.9999999998,11880000.0,5625900.0,9954900.0,5181300.0,200056500.0,0.0,0.015421643385743528,0.19797557190093804,0.20466068335695167,0.14640664012416493,0.07359920822367681,0.0036799604111838404,0.09622781564208112,0.0035315023505859593,0.08032030951256271,0.0005713385968463909,0.0006568144499178982,0.006617630519378277,0.007166475470679532,0.05938322423915244,0.0281215556605259,0.04976044267494433,0.02589918348066671,1.0
111,,112,204010301,0.0,6228000.0,13377600.0,1853100.0,577800.0,154800.0,391500.0,107494200.0,5610600.0,27714600.0,665100.0,1222200.0,8100.0,1279800.0,56249100.0,467100.0,13868100.0,1757700.0,238919400.0,0.0,0.026067368325887307,0.05599210445028742,0.007756172165173695,0.002418388795551973,0.0006479172474064476,0.0016386279222197946,0.44991825695192605,0.02348323325774299,0.11599978905019852,0.0027837839874032834,0.005115532685918347,3.390264666661644e-05,0.005356618173325398,0.23543127933520677,0.001955052624441548,0.05804509805398808,0.007356874326655768,1.0
112,,113,204010303,0.0,3429000.0,10355400.000000002,1582200.0,333900.0,87300.0,642600.0,118715399.99999999,2841300.0,23524200.0,626400.0,903600.0,204300.0,454500.0,32563800.0,142200.0,14815800.000000002,1735200.0,212957100.0,0.0,0.016101834594855022,0.04862669523580102,0.007429665411484285,0.0015679214264281397,0.0004099417206564139,0.003017509160295665,0.5574615732464425,0.013342123836209264,0.11046450200533346,0.002941437500792413,0.00424310811895917,0.0009593481504021232,0.002134232669396794,0.1529124880081481,0.0006677401223063237,0.06957175881902976,0.008148119973459444,1.0
113,,114,204010304,0.0,2785500.0,10917900.0,2799000.0000000005,644400.0,233100.0,454500.0,96057000.0,2506500.0,23870700.0,519300.0,924300.0,36900.0,298800.0,17695800.000000004,143100.0,13954500.0,1034100.0,174875400.0,0.0,0.015928483937706503,0.0624324519057569,0.01600568175969862,0.003684909369756981,0.0013329490597305282,0.002598993340401223,0.5492882360812327,0.014333062283202783,0.13650118884645868,0.0029695428859633772,0.005285477545726843,0.00021100738011178244,0.0017086451267588237,0.10119090506726505,0.0008182969131164246,0.07979681533251676,0.005913353164596049,1.0
114,,115,204020301,0.0,3987900.0,18099000.000000004,7245900.000000001,3429900.0,1755900.0,6515100.000000001,216109800.0,5240699.999999999,40012199.99999999,2625300.0,1297800.0,0.0,185400.0,18913500.0,28421100.0,813600.0,56700.0,354709800.0,0.0,0.011242711647662398,0.05102480957673006,0.02042768482855563,0.009669594694028753,0.004950243833127813,0.018367409076377367,0.6092580470006749,0.014774612937110842,0.11280263471716877,0.007401261538305398,0.0036587655599027713,0.0,0.0005226807942718245,0.05332105287195336,0.08012493593354342,0.00229370600981422,0.00015984898077245116,1.0
115,,116,204020302,0.0,5849999.999999999,34839000.0,22301100.000000004,10764000.000000002,4194900.0,13320000.0,318019500.0,6902099.999999999,55596600.0,11366100.0,3846600.0,5400.0,306900.0,24367500.0,19032300.0,765000.0,146700.0,531623700.0,0.0,0.011004024086962261,0.0655331957548168,0.04194903274628276,0.020247404320010567,0.007890731733743247,0.02505531638262177,0.5982041432690077,0.01298305549583286,0.10457885906892413,0.021379972337576374,0.00723556906887334,1.0157560695657473e-05,0.0005772880328698665,0.045835992639154347,0.03580032267184476,0.0014389877652181422,0.0002759470655653614,0.9999999999999998
116,,117,204020304,0.0,6238800.0,49255199.99999999,32112000.0,12768300.0,4568400.0,414900.0,119190600.0,522900.0,31878000.000000004,491400.0,510300.0,174600.0,325800.0,92780099.99999999,215324100.0,2737799.9999999995,644400.0,569937600.0,0.0,0.010946461507365017,0.08642209252381312,0.05634301018216731,0.022402978852421738,0.008015614340938377,0.0007279744308850653,0.20912920993456124,0.0009174688597488567,0.0559324389196291,0.0008621996513302509,0.0008953611763814144,0.0003063493266631294,0.0005716415270724374,0.16278992647616158,0.37780293842694357,0.004803683771697111,0.001130650092220622,1.0
117,,118,204020306,0.0,6966000.0,93627900.0,55697400.0,30683699.999999996,16379100.0,2978100.0,227023200.0,1185299.9999999998,63209700.0,1911600.0,1835100.0,7106400.0,1522800.0,94806900.0,106462800.0,5990400.0,581400.0,717967800.0,0.0,0.009702384981610596,0.13040682325864753,0.07757645955709991,0.04273687482920543,0.02281314008789809,0.004147957610355228,0.3162024815040452,0.001650909692607384,0.08803974217228126,0.0026625149484419777,0.0025559642089798456,0.009897936926976391,0.0021209864843520837,0.13204895818447568,0.14828353026417063,0.008343549668940586,0.0008097856199122022,1.0000000000000002
118,,119,204030401,0.0,74467800.0,10610100.0,3991500.0,1393200.0,357300.0,1987200.0,888300.0,23004900.0,7483500.000000001,189900.0,44100.0,501300.0,46800.0,435600.0,99739800.0,43802100.0,83587500.0,352530900.0,0.0,0.21123765320997392,0.03009693618346647,0.011322411737524286,0.003951993995419976,0.0010135281758279911,0.0056369526756377955,0.0025197791172348297,0.0652564073106783,0.021227926403047225,0.0005386761841302422,0.00012509541716768658,0.0014220030073959474,0.00013275432025958576,0.0012356363654930675,0.2829249861501502,0.12425038485988037,0.23710687488671206,1.0
119,,120,204030402,0.0,213082200.0,5990400.0,2139300.0,748800.0,107100.0,1682100.0,465300.0,11125800.0,4378500.0,76500.0,57600.0,814500.0,191700.0,238500.0,48915000.0,44889299.99999999,93398400.0,428301000.0,0.0,0.4975057261131774,0.013986425434449137,0.004994851751455168,0.001748303179306142,0.0002500577864632583,0.003927378175628822,0.0010863855092563407,0.02597659122906554,0.010222950681880267,0.00017861270461661308,0.00013448485994662631,0.0019016999726827629,0.0004475824245098657,0.0005568513732164996,0.11420706465779908,0.10480783374309187,0.2180672004034546,1.0
120,,121,204030403,0.0,194096700.0,3042000.0,1726200.0,531000.0,54900.0,2725200.0,334800.0,7545600.0,4154400.0,900.0,6300.0,300600.0,33300.0,135900.0,47556900.0,12317400.000000002,98634600.0,373196700.0,0.0,0.5200922194649631,0.008151197478434295,0.004625442829478396,0.0014228421633953356,0.00014710741011375502,0.007302315374171315,0.0008971140420051945,0.02021882830153643,0.011131931230903168,2.4115968871107383e-06,1.6881178209775167e-05,0.0008054733602949866,8.922908482309731e-05,0.00036415112995372145,0.12743119111181853,0.03300511499699757,0.26429654924601426,1.0
121,,122,204030404,3213900.0,595374300.0,2700.0,15300.0,10800.0,10800.0,5792399.999999999,1800.0,24300.0,7200.0,0.0,0.0,34200.0,48600.0,0.0,0.0,245700.0,4240800.0,609022800.0,0.005277142333587511,0.9775895089641964,4.4333315600007095e-06,2.5122212173337352e-05,1.7733326240002838e-05,1.7733326240002838e-05,0.009510973973388187,2.955554373333806e-06,3.9899984040006386e-05,1.1822217493335224e-05,0.0,0.0,5.615553309334232e-05,7.979996808001277e-05,0.0,0.0,0.00040343317196006454,0.006963286103574448,0.9999999999999999
122,,123,208011004,0.0,94014900.0,14312700.0,4561200.0,1729800.0,521100.0,341100.0,1261800.0,27616500.0,7550099.999999999,427500.0,44100.0,1310400.0,153900.0,3361500.0,76197600.0,125433000.0,72347399.99999999,431184600.0,0.0,0.21803863124981737,0.03319390349284274,0.010578299874346163,0.004011738823696394,0.0012085311024558855,0.000791076490208602,0.0029263568318534565,0.06404797388403946,0.017510133710712302,0.0009914547040872981,0.00010227638000058443,0.0030390695771602234,0.0003569236934714273,0.007795964883718018,0.17671688645652,0.29090324654451943,0.1677875323005506,1.0
123,,124,208011005,0.0,263843999.99999997,1228499.9999999998,459900.0,99000.0,29700.0,305100.0,66600.0,576000.0,115200.0,0.0,0.0,108000.0,2700.0,152100.0,702000.0,1683900.0,27474300.0,296847000.0,0.0,0.888821514113331,0.00413849558863657,0.0015492829639511263,0.00033350513901100567,0.0001000515417033017,0.0010278022011339174,0.00022435800260740382,0.001940393536064033,0.0003880787072128066,0.0,0.0,0.00036382378801200617,9.095594700300154e-06,0.0005123851681169087,0.00236485462207804,0.005672619228087196,0.09255373980535428,0.9999999999999999
124,,125,202000402,0.0,749700.0,23760000.0,6505200.0,1795500.0,405900.0,981000.0,97650000.0,9823500.0,17415900.0,2185200.0,1076400.0,4388400.0,4995899.999999999,80832600.00000001,106316100.0,18623700.0,1409400.0,378914400.0,0.0,0.0019785471336006234,0.0627054553746176,0.017167993615444542,0.004738537252740989,0.0010712181959830506,0.0025889752408459537,0.2577099207631064,0.025925380508104206,0.045962623748266096,0.005767001729150436,0.002840747145001615,0.011581507591160431,0.013184772075170537,0.21332680943242066,0.280580785528341,0.049150151063142494,0.0037195736029034527,1.0
125,,126,202000403,0.0,4201200.0,46944000.0,37472400.0,17492400.0,6933600.0,260100.0,151468200.0,15815700.0,24247800.0,4109400.0,2042100.0,5206500.000000001,6177600.0,78399000.0,43468199.99999999,30084300.000000004,1619100.0,475941600.0,0.0,0.008827133413006973,0.09863395004765291,0.07873318911395852,0.03675324871790993,0.014568173910412537,0.000546495620471083,0.31824954994478316,0.033230337503592874,0.05094700694370906,0.008634252605781887,0.004290652466605147,0.010939367350952304,0.012979743733264753,0.16472399134683752,0.09133095320938533,0.06321006610895119,0.0034018879627248384,1.0
126,,127,202000407,0.0,5880600.0,30152700.000000004,15613200.0,6447600.0,1566900.0,237600.0,227882700.0,15554700.0,36252000.0,2787300.0,1391400.0,2685600.0,2203200.0,175350600.00000003,57989699.99999999,19871100.0,1794600.0,603661500.0,0.0,0.009741552177834763,0.04994968206519714,0.025864163939558843,0.01068082029415492,0.002595659984941892,0.00039359806779130354,0.37750080135970243,0.025767255324382954,0.06005352337361253,0.0046173227876881336,0.0023049341394142248,0.0044488508874592795,0.0036497275377011785,0.29047835583352594,0.09606327387120098,0.032917620222591634,0.002972858133241891,1.0
127,,128,202000506,0.0,1793700.0,16688700.0,8060400.0,2788199.9999999995,744300.0,964800.0,91202400.0,18061200.0,65766600.0,1208700.0000000002,7280099.999999999,120600.0,1437299.9999999998,120398399.99999999,9272700.0,12096900.0,2481300.0,360366300.0,0.0,0.00497743545942004,0.046310379189175015,0.022367241331944746,0.007737127472796429,0.0020653984570699314,0.0026772758718004433,0.2530824885678822,0.05011900391351799,0.1824993069551731,0.0033540872162574585,0.02020194452144942,0.0003346594839750554,0.003988441760508682,0.33410005319587316,0.025731318383544744,0.033568344209766565,0.006885494009844983,0.9999999999999999
128,,129,202000503,0.0,3789900.0,13165200.0,1264499.9999999998,283500.0,67500.0,404100.0,99433800.0,43351200.0,80895600.0,1458899.9999999998,733500.0,84600.0,1003500.0,27071100.0,1815300.0,11478600.000000002,1233900.0000000002,287534700.0,0.0,0.013180670020001064,0.04578647377168738,0.0043977300826648046,0.000985967954476451,0.0002347542748753455,0.001405395592253735,0.34581495729037226,0.15076858549594188,0.2813420432386074,0.005073822394305799,0.002550996453645421,0.00029422535784376635,0.003490013553146803,0.09414898445300689,0.006313324965647625,0.03992074695680209,0.004291308144721316,1.0
129,,130,202000409,0.0,4799700.0,25751700.0,10203300.0,3027600.0,636300.0,627300.0,176810400.0,57338100.0,34115400.0,1795500.0,2075400.0,1485000.0,1299600.0,229284900.0,73081800.0,40855500.0,3379500.0,666567000.0,0.0,0.007200626493660802,0.03863332568218949,0.015307238432145607,0.004542079040816602,0.0009545927116103857,0.0009410906930586122,0.2652552556607213,0.08602000999149373,0.05118075152235259,0.0026936527010788113,0.003113565478038967,0.002227833061042626,0.001949691478876092,0.3439787748268366,0.1096390910441111,0.061292413215775755,0.0050700079661909455,0.9999999999999999
130,,131,205030607,0.0,6010200.0,58280400.0,40837500.00000001,25307100.0,15308999.999999998,1153800.0,61276500.0,2030400.0,37363500.0,967500.0,272700.0,4263300.0,369000.0,55507500.0,104983200.0,2434500.0,175500.0,416541600.0,0.0,0.014428810951895321,0.13991495687345515,0.0980394275145628,0.06075527630373533,0.03675263166992204,0.0027699514286208147,0.14710775586400013,0.004874423106839749,0.0896993241491366,0.0023226971807857846,0.0006546765077005514,0.010234992135239313,0.0008858659015089969,0.13325799872089605,0.2520353309249304,0.005844554301419114,0.00042132646535184,1.0
131,,132,205030613,0.0,294300.0,28896300.0,5163300.000000001,1103400.0,202500.0,35100.0,92373300.0,304200.0,28190700.0,386100.0,570600.0,2037600.0,96300.0,30414600.0,166898700.00000003,1409400.0,130500.0,358506900.0,0.0,0.0008209047022525927,0.08060179594869722,0.014402233262456038,0.003077765030463849,0.0005648426850361876,9.790606540627251e-05,0.2576611496180408,0.0008485192335210284,0.0786336329928378,0.0010769667194689976,0.0015916011658353019,0.0056835726174307944,0.00026861407688387587,0.08483686088050188,0.46553832018295893,0.003931305087851866,0.0003640097303566542,1.0000000000000002
132,,133,205030615,0.0,1555200.0,27618300.0,5942700.000000001,1610100.0,369900.0,896400.0,53271000.0,2044800.0,34319699.99999999,475200.0,451800.0,2761200.0,540900.0,70069500.00000001,105165900.0,2562300.0,339300.0,309994200.0,0.0,0.005016868057531399,0.08909295722307063,0.019170358671226757,0.0051939681452104584,0.001193248131739239,0.0028916670053826814,0.17184515065120573,0.006596252446013506,0.11071078104041944,0.0015329319064679274,0.0014574466231948855,0.008907263426218942,0.001744871355657622,0.2260348742008722,0.3392511859899314,0.008265638518398085,0.0010945366074591072,1.0
133,,134,205030617,0.0,112520700.0,90260100.0,38249100.00000001,15181200.0,5571899.999999999,3289500.0,222016500.0,3015900.0,113089500.00000001,1543500.0,1288800.0,8991000.0,1575900.0,131073299.99999999,324863100.0,6522300.000000001,2168100.0,1081220400.0,0.0,0.1040682362263975,0.08347983445373394,0.03537585861310054,0.014040800562031571,0.005153343388637505,0.003042395426501387,0.205338800488781,0.002789348036718508,0.10459430843147245,0.0014275535311764373,0.0011919863887140864,0.00831560336819394,0.0014575196694401992,0.1212271799533194,0.3004596472652569,0.006032350111041191,0.0020052340854834036,0.9999999999999999
134,,135,207001102,0.0,67235400.0,47348099.99999999,22493700.0,7982099.999999999,2092500.0,2592000.0,193984200.0,14248800.0,104980499.99999999,6452099.999999999,5636699.999999999,2674800.0,1014300.0,29077199.999999996,6699600.0,41063400.0,4527000.0,560102400.0,0.0,0.12004126388317565,0.08453472079391196,0.0401599778897573,0.014251144076511723,0.00373592400246812,0.00462772521596051,0.3463370269436446,0.025439633895516248,0.18743090549156724,0.011519500719868365,0.010063695495680787,0.004775555327025915,0.0018109188605512135,0.05191407856849033,0.011961384204031263,0.07331409399424105,0.008082450637597697,1.0
135,,136,205010408,0.0,5466600.0,27777600.0,2595600.0,776700.0,211500.0,517500.0,242910900.0,12760199.999999998,108871200.0,3028500.0,2780100.0,1192499.9999999998,362700.0,174665699.99999997,16527600.0,1094400.0,1550700.0,603090000.0,0.0,0.00906431875839427,0.04605879719444859,0.004303835248470378,0.0012878674824653037,0.00035069392627965976,0.0008580808834502313,0.40277719743321894,0.021158036114012832,0.1805223101029697,0.005021638561408745,0.0046097597373526335,0.001977316818385315,0.0006014027757051186,0.2896179674675421,0.02740486494553052,0.00181465452917475,0.002571258021190867,1.0
136,,137,205010409,0.0,5550299.999999999,40472999.99999999,9791100.000000002,4677300.0,1436400.0,4650300.0,366165899.99999994,18992700.0,170738100.00000003,15935399.999999998,3964500.0,2869200.0,2500199.9999999995,166785299.99999997,15430500.0,9005400.0,4176000.0,843141599.9999999,0.0,0.006582880028692689,0.04800261308420792,0.011612640154393998,0.005547466760031768,0.001703628429673023,0.005515443669248441,0.43428755027625254,0.02252610949335201,0.20250228431380926,0.01890002818031989,0.004702057163351921,0.003402987113908269,0.0029653382065361264,0.19781410382313006,0.018301196382671667,0.010680768212599166,0.004952904707821321,1.0000000000000002
